"Id","DirName","Title","Size","DeletedDate","ItemType","ItemState","DeletedByName"
"db76fcd2-14a7-4b82-9597-a31e94378193","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-CommunityDevelopment.png","15302","12/19/2023 12:07:58 AM","File","FirstStageRecycleBin","Art Malin"
"2b7baa8a-b56f-4790-a280-f635906a643b","SiteAssets/PFlogos","CityLogo-TranspR-CommDev.png","14715","12/19/2023 12:07:57 AM","File","FirstStageRecycleBin","Art Malin"
"a7a31cdc-3d6c-43f2-b0af-171c3cb9c1fe","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-CommDev.png","14902","12/19/2023 12:07:57 AM","File","FirstStageRecycleBin","Art Malin"
"9bd6f109-64c0-4fec-9e14-fb4142886534","SiteAssets/PFlogos/150x50dpi","CityLogo-TranspR-CityClerk.png","15125","12/19/2023 12:07:57 AM","File","FirstStageRecycleBin","Art Malin"
"0ad1e9be-386e-4a8d-a81c-55f1f5b2993a","SiteAssets/PFlogos","CityLogo-TranspR-CityClerk.png","14933","12/19/2023 12:07:57 AM","File","FirstStageRecycleBin","Art Malin"
"ffc5a7e4-7aa9-4598-926c-bc68c8a354dc","SiteAssets/PFlogos/150x50dpi","CityLogo-tr_IT.png","19640","12/19/2023 12:03:38 AM","File","FirstStageRecycleBin","Art Malin"
"2720e6bb-c62e-46c0-9b51-78c66d5ee08d","SiteAssets/PFlogos/150x50dpi/Archive/Light","CityLogo-lt_IT.png","17210","12/19/2023 12:03:37 AM","File","FirstStageRecycleBin","Art Malin"
"8921da62-0d9f-427b-8336-9b66c8b5a656","SiteAssets/PFimages","CityHallSnow.png","4417993","12/29/2023 6:55:48 PM","File","FirstStageRecycleBin","Art Malin"
"79fc309e-5740-4663-b04d-123fa01e91cf","SiteAssets/PFimages","CityHallSnow.png","14737267","12/29/2023 6:51:15 PM","File","FirstStageRecycleBin","Art Malin"
"2a3505b5-8f8c-459d-a6f5-c4a3f7947ed9","SiteAssets/PFimages","CIty_Hall_Flowers_Big (Large).png","1349119","12/13/2023 6:18:07 PM","File","FirstStageRecycleBin","Art Malin"
"0f21d007-d27f-4cd4-a65a-607893d916e5","SiteAssets/PFlogos/150x50dpi","Archive","196166","12/19/2023 12:04:50 AM","Folder","FirstStageRecycleBin","Art Malin"
"a10feb28-ba6d-4833-8da5-f0b93bb68ae1","Forms","2023 Payroll Calendar.pdf","783896","1/2/2024 4:22:27 PM","File","FirstStageRecycleBin","Melissa Heck"
"b9fc6d2d-5656-436f-9d06-7baf5f3eda0a","Forms","2023 Holiday Schedule.pdf","483247","1/2/2024 4:22:22 PM","File","FirstStageRecycleBin","Melissa Heck"
